created_at,field1,field2,field3,field4,field5,field6
2026-06-26 00:30:10,26.5,50.57,4.0,637,4095,0.07
2026-06-26 00:30:12,26.5,50.6,3.25,526,4095,0.07
2026-06-26 00:30:14,26.5,50.33,2.08,49,4095,0.07
2026-06-26 00:30:16,26.5,50.3,2.5,75,4095,0.07
2026-06-26 00:30:18,26.5,50.3,2.33,3261,4095,0.07
2026-06-26 00:30:20,26.5,50.66,2.58,3685,4095,0.07
2026-06-26 00:30:22,26.5,50.34,2.58,3685,4095,0.07
2026-06-26 00:30:25,26.5,50.66,2.58,3685,4095,0.07
2026-06-26 00:30:27,26.5,50.43,2.5,3685,4095,0.07
2026-06-26 00:30:29,26.5,50.4,2.75,3685,4095,0.07
2026-06-26 00:30:31,26.5,50.67,2.42,3685,4095,0.07
2026-06-26 00:30:33,26.5,50.3,2.58,3685,4095,0.07
2026-06-26 00:30:36,26.5,50.39,2.0,3685,4095,0.07
2026-06-26 00:30:38,26.5,50.4,4.17,3685,4095,0.06
2026-06-26 00:30:40,26.5,50.76,4.17,3556,4095,0.06
2026-06-26 00:30:42,26.5,50.44,4.17,211,4095,0.06
2026-06-26 00:30:44,26.5,50.76,4.17,94,4095,0.06
2026-06-26 00:30:46,26.5,50.71,4.17,407,4095,0.06
2026-06-26 00:30:49,26.5,50.43,4.17,1076,4095,0.06
2026-06-26 00:30:51,26.5,50.4,4.17,4095,4095,0.06
2026-06-26 00:30:53,26.41,50.67,4.17,3685,4095,0.06
2026-06-26 00:30:55,26.4,50.4,4.17,237,4095,0.06
2026-06-26 00:30:57,26.4,50.31,4.17,890,4095,0.06
2026-06-26 00:31:00,26.49,50.66,4.17,3827,4095,0.06
2026-06-26 00:31:02,26.5,50.43,4.17,3685,4095,0.06
2026-06-26 00:31:04,26.5,50.4,4.17,857,4095,0.06
2026-06-26 00:31:06,26.41,50.4,2.33,133,4095,0.06
2026-06-26 00:31:09,26.4,50.4,2.42,813,4095,0.06
2026-06-26 00:31:11,26.4,50.4,2.33,3569,4095,0.06
2026-06-26 00:31:13,26.49,50.67,1.67,3819,4095,0.06
2026-06-26 00:31:15,26.41,50.43,1.67,2777,4095,0.06
2026-06-26 00:31:17,26.4,50.68,1.75,239,4095,0.06
2026-06-26 00:31:19,26.4,50.52,2.25,751,4095,0.06
2026-06-26 00:31:22,26.4,50.68,2.08,2589,4095,0.06
2026-06-26 00:31:24,26.4,50.7,1.83,4095,4095,0.06
2026-06-26 00:31:26,26.4,50.34,2.25,3685,4095,0.06
2026-06-26 00:31:28,26.4,50.66,3.0,3685,4095,0.06
2026-06-26 00:31:30,26.4,50.7,2.25,3685,4095,0.1
2026-06-26 00:31:32,26.4,50.43,2.42,3284,4095,0.06
2026-06-26 00:31:35,26.4,50.4,2.42,302,4095,0.06
2026-06-26 00:31:37,26.4,50.4,3.0,12,4095,2.53
2026-06-26 00:31:39,26.4,50.31,2.42,9,4095,1.35
2026-06-26 00:31:41,26.4,50.39,2.75,5,4095,0.05
2026-06-26 00:31:43,26.4,50.5,2.58,1721,4095,0.05
2026-06-26 00:31:45,26.4,50.41,2.5,3597,4095,0.05
2026-06-26 00:31:47,26.4,50.4,2.5,3685,4095,0.05
2026-06-26 00:31:49,26.4,50.49,2.5,3685,4095,0.05
2026-06-26 00:31:51,26.4,50.86,2.5,3685,4095,0.05
2026-06-26 00:31:54,26.4,50.54,2.5,4095,4095,0.05
2026-06-26 00:31:56,26.4,50.77,2.5,1873,4095,0.05
2026-06-26 00:31:58,26.4,50.89,2.5,773,4095,0.05
2026-06-26 00:32:00,26.4,50.54,2.5,530,4095,0.05
2026-06-26 00:32:02,26.4,50.59,2.5,118,4095,0.05
2026-06-26 00:32:04,26.4,50.87,2.5,1536,4095,0.05
2026-06-26 00:32:06,26.4,50.54,2.5,3685,4095,0.05
2026-06-26 00:32:09,26.4,50.86,2.33,3685,4095,0.05
2026-06-26 00:32:11,26.4,50.99,3.08,1291,4095,0.05
2026-06-26 00:32:13,26.4,50.91,3.75,620,4095,0.05
2026-06-26 00:32:15,26.4,50.63,4.0,963,4095,0.05
2026-06-26 00:32:17,26.4,50.6,4.17,3269,4095,0.05
2026-06-26 00:32:19,26.4,50.51,4.08,762,4095,0.05
2026-06-26 00:32:22,26.4,50.59,4.17,220,4095,0.05
2026-06-26 00:32:24,26.4,50.6,4.17,2783,4095,0.05
2026-06-26 00:32:26,26.4,50.6,4.17,3685,4095,0.05
2026-06-26 00:32:28,26.4,50.6,4.17,2515,4095,0.05
2026-06-26 00:32:30,26.4,50.96,4.17,706,4095,0.05
2026-06-26 00:32:32,26.4,51.0,4.17,287,4095,0.05
2026-06-26 00:32:35,26.4,51.09,4.17,243,4095,0.05
2026-06-26 00:32:37,26.4,50.65,4.17,3565,4095,0.05
2026-06-26 00:32:39,26.4,50.96,3.58,3755,4095,0.05
2026-06-26 00:32:41,26.4,50.73,3.67,3848,4095,0.05
2026-06-26 00:32:44,26.4,50.7,3.83,990,4095,0.05
2026-06-26 00:32:46,26.4,50.61,3.83,746,4095,0.05
2026-06-26 00:32:48,26.4,50.96,3.75,688,4095,0.05
2026-06-26 00:32:50,26.4,50.73,3.83,699,4095,0.05
2026-06-26 00:32:52,26.4,50.61,3.67,648,4095,0.05
2026-06-26 00:32:54,26.4,50.6,4.0,886,4095,0.05
2026-06-26 00:32:56,26.4,50.6,3.92,1741,4095,0.05
2026-06-26 00:32:58,26.4,50.6,3.33,4095,4095,0.05
2026-06-26 00:33:00,26.4,50.96,2.08,4079,4095,0.05
2026-06-26 00:33:02,26.4,50.55,3.0,3685,4095,0.05
2026-06-26 00:33:05,26.4,50.86,3.67,1658,4095,0.05
2026-06-26 00:33:07,26.4,50.54,2.83,33,4095,0.05
2026-06-26 00:33:09,26.4,50.41,2.5,276,4095,0.05
2026-06-26 00:33:11,26.4,50.51,2.5,4095,4095,0.05
2026-06-26 00:33:14,26.4,50.77,2.5,3685,4095,0.05
2026-06-26 00:33:16,26.4,50.8,2.5,594,4095,0.05
2026-06-26 00:33:18,26.4,50.8,2.83,186,4095,0.05
2026-06-26 00:33:20,26.4,50.44,2.83,1377,4095,0.05
2026-06-26 00:33:22,26.4,50.4,3.33,4095,4095,0.05
2026-06-26 00:33:25,26.4,50.4,3.33,3649,4095,0.05
2026-06-26 00:33:27,26.4,50.4,3.5,124,4095,0.05
2026-06-26 00:33:29,26.4,50.85,3.67,373,4095,0.05
2026-06-26 00:33:31,26.4,50.45,3.5,1392,4095,0.05
2026-06-26 00:33:33,26.4,50.8,4.0,3685,4095,0.05
2026-06-26 00:33:36,26.4,50.8,4.08,596,4095,0.05
2026-06-26 00:33:38,26.4,50.89,3.5,245,4095,0.05
2026-06-26 00:33:40,26.4,50.9,2.5,870,4095,0.05
2026-06-26 00:33:42,26.4,50.63,1.75,3828,4095,0.05
2026-06-26 00:33:44,26.4,50.42,2.42,3685,4095,0.06
2026-06-26 00:33:46,26.4,50.4,2.33,1207,4095,0.05
2026-06-26 00:33:48,26.4,50.76,1.83,103,4095,0.05
2026-06-26 00:33:50,26.4,50.53,1.67,808,4095,0.05
2026-06-26 00:33:53,26.4,50.41,1.17,3501,4095,0.05
2026-06-26 00:33:55,26.4,50.49,1.67,4002,4095,0.06
2026-06-26 00:33:57,26.4,50.41,1.67,3647,4095,0.05
2026-06-26 00:33:59,26.4,50.8,1.67,39,4095,0.05
2026-06-26 00:34:01,26.4,50.44,1.67,269,4095,0.05
2026-06-26 00:34:03,26.4,50.4,1.67,533,4095,0.05
2026-06-26 00:34:05,26.31,50.49,1.92,777,4095,0.05
2026-06-26 00:34:07,26.39,50.5,1.67,894,4095,0.05
2026-06-26 00:34:10,26.31,50.5,1.67,1292,4095,0.05
2026-06-26 00:34:12,26.3,50.41,1.67,2021,4095,0.05
2026-06-26 00:34:14,26.3,50.49,1.67,4095,4095,0.05
2026-06-26 00:34:17,26.39,50.77,1.67,4095,4095,0.05
2026-06-26 00:34:19,26.4,50.53,1.67,4095,4095,0.05
2026-06-26 00:34:21,26.4,50.5,2.0,4095,4095,0.05
2026-06-26 00:34:23,26.4,50.86,3.33,4050,4095,0.05
2026-06-26 00:34:25,26.4,50.54,2.67,3929,4095,0.05
2026-06-26 00:34:27,26.4,50.59,1.67,3812,4095,0.05
2026-06-26 00:34:29,26.4,50.87,1.67,3685,4095,0.05
2026-06-26 00:34:32,26.4,50.54,1.67,3685,4095,0.05
2026-06-26 00:34:34,26.31,50.86,1.67,3685,4095,0.05
2026-06-26 00:34:36,26.39,50.63,1.67,3685,4095,0.05
2026-06-26 00:34:38,26.4,50.51,1.67,3685,4095,0.05
2026-06-26 00:34:40,26.4,50.5,1.5,3685,4095,0.08
2026-06-26 00:34:42,26.4,50.59,2.92,2441,4095,0.05
2026-06-26 00:34:44,26.31,50.51,3.67,12,4095,0.09
2026-06-26 00:34:46,26.3,50.59,3.58,141,4095,0.06
2026-06-26 00:34:49,26.39,50.6,11.67,649,4095,0.06
2026-06-26 00:34:51,26.31,50.51,103.5,1702,4095,0.05
2026-06-26 00:34:53,26.31,50.6,105.5,3685,4095,0.05
2026-06-26 00:34:55,26.3,50.51,105.0,1332,4095,0.06
2026-06-26 00:34:57,26.3,50.59,105.0,160,4095,0.06
2026-06-26 00:35:00,26.3,50.51,112.75,710,4095,0.06
2026-06-26 00:35:02,26.3,50.59,205.17,2578,4095,0.06
2026-06-26 00:35:04,26.3,50.96,214.0,4095,4095,0.05
2026-06-26 00:35:06,26.3,50.64,218.25,3610,4095,0.05
2026-06-26 00:35:08,26.39,50.87,223.42,23,4095,0.05
2026-06-26 00:35:10,26.31,50.54,222.42,360,4095,0.05
2026-06-26 00:35:12,26.39,50.95,219.67,1265,4095,0.05
2026-06-26 00:35:14,26.31,50.64,219.25,4095,4095,0.05
2026-06-26 00:35:17,26.3,50.6,196.58,3685,4095,0.06
2026-06-26 00:35:19,26.39,50.96,22.92,513,4095,0.05
2026-06-26 00:35:21,26.4,50.64,8.33,250,4095,1.69
2026-06-26 00:35:23,26.4,50.96,962.67,1020,4095,0.05
2026-06-26 00:35:25,26.4,50.63,2340.33,3685,4095,0.05
2026-06-26 00:35:27,26.31,50.6,2568.5,1982,4095,0.05
2026-06-26 00:35:30,26.39,50.69,2558.67,25,4095,0.05
2026-06-26 00:35:32,26.4,50.97,2495.67,218,4095,0.05
2026-06-26 00:35:34,26.4,50.73,735.5,880,4095,0.05
2026-06-26 00:35:36,26.31,50.61,16.0,3048,4095,2.65
2026-06-26 00:35:38,26.39,50.6,1.67,4095,4095,2.67
2026-06-26 00:35:40,26.4,50.51,1.67,3685,4095,2.69
2026-06-26 00:35:43,26.4,50.5,1.67,3685,4095,2.7
2026-06-26 00:35:45,26.4,50.59,1.67,3181,4095,2.7
2026-06-26 00:35:47,26.31,50.87,1.67,30,4095,2.69
2026-06-26 00:35:49,26.3,50.54,1.67,28,4095,2.7
2026-06-26 00:35:51,26.3,50.87,1.25,57,4095,2.71
2026-06-26 00:35:53,26.3,50.54,0.58,147,4095,2.73
2026-06-26 00:35:56,26.39,50.5,0.83,426,4095,2.73
2026-06-26 00:35:58,26.31,50.5,0.0,119,4095,2.73
2026-06-26 00:36:00,26.39,50.86,0.5,139,4095,2.74
2026-06-26 00:36:02,26.31,50.81,0.83,73,4095,2.74
2026-06-26 00:36:04,26.3,50.89,0.83,217,4095,2.74
2026-06-26 00:36:07,26.3,50.54,0.83,98,4095,2.74
2026-06-26 00:36:09,26.3,50.5,0.83,54,4095,2.72
2026-06-26 00:36:11,26.39,50.77,0.83,11,4095,2.72
2026-06-26 00:36:13,26.31,50.53,0.83,1008,4095,2.75
2026-06-26 00:36:15,26.3,50.5,0.83,3619,4095,2.76
2026-06-26 00:36:18,26.3,50.5,0.83,3685,4095,2.75
2026-06-26 00:36:20,26.3,50.41,0.83,3685,4095,2.76
2026-06-26 00:36:22,26.3,50.49,0.83,3685,4095,2.76
2026-06-26 00:36:24,26.39,50.5,0.83,3982,4095,2.77
2026-06-26 00:36:26,26.31,50.41,0.83,4095,4095,2.76
2026-06-26 00:36:28,26.3,50.49,0.67,3441,4095,2.76
2026-06-26 00:36:31,26.39,50.77,0.83,965,4095,2.76
2026-06-26 00:36:33,26.31,50.53,0.83,910,4095,2.76
2026-06-26 00:36:35,26.3,50.5,0.83,722,4095,2.77
2026-06-26 00:36:37,26.3,50.95,0.83,679,4095,2.77
2026-06-26 00:36:39,26.3,50.64,0.83,709,4095,2.76
2026-06-26 00:36:42,26.3,50.6,0.83,709,4095,2.77
2026-06-26 00:36:44,26.3,50.87,0.83,679,4095,2.77
2026-06-26 00:36:46,26.3,50.9,0.83,695,4095,2.77
2026-06-26 00:36:48,26.3,50.63,0.83,742,4095,2.77
2026-06-26 00:36:50,26.3,50.6,0.83,896,4095,2.77
2026-06-26 00:36:53,26.3,50.6,0.83,900,4095,2.77
2026-06-26 00:36:55,26.3,50.6,0.83,790,4095,2.76
2026-06-26 00:36:57,26.3,50.6,0.83,3144,4095,2.77
2026-06-26 00:36:59,26.3,50.64,0.83,4095,4095,2.77
2026-06-26 00:37:02,26.3,50.6,0.83,4095,4095,2.78
2026-06-26 00:37:04,26.3,50.69,0.83,3685,4095,2.78
2026-06-26 00:37:06,26.3,50.7,0.83,3685,4095,2.78
2026-06-26 00:37:08,26.3,50.61,0.83,3685,4095,2.77
2026-06-26 00:37:10,26.3,50.96,0.83,3685,4095,2.77
2026-06-26 00:37:12,26.3,51.09,0.83,3685,4095,2.77
2026-06-26 00:37:14,26.3,50.65,0.83,3685,4095,2.77
2026-06-26 00:37:16,26.3,50.96,0.83,3727,4095,2.77
2026-06-26 00:37:18,26.3,50.64,0.83,3707,4095,2.77
2026-06-26 00:37:21,26.3,50.69,0.83,3672,4095,2.77
2026-06-26 00:37:23,26.3,50.61,0.83,3062,4095,2.77
2026-06-26 00:37:25,26.3,50.71,0.83,2315,4095,2.77
2026-06-26 00:37:27,26.3,50.7,0.83,2574,4095,2.77
2026-06-26 00:37:29,26.3,50.7,0.83,2599,4095,2.77
2026-06-26 00:37:31,26.3,50.7,0.83,2084,4095,2.77
2026-06-26 00:37:34,26.3,51.06,0.83,1235,4095,2.76
2026-06-26 00:37:36,26.3,50.65,0.83,312,4095,2.77
2026-06-26 00:37:38,26.3,50.69,0.83,8,4095,2.77
2026-06-26 00:37:40,26.3,50.79,0.83,1,4095,2.77
2026-06-26 00:37:42,26.3,50.71,0.83,6,4095,2.77
2026-06-26 00:37:44,26.3,51.06,0.83,0,4095,2.76
2026-06-26 00:37:46,26.3,50.74,0.83,0,4095,2.77
2026-06-26 00:37:48,26.3,50.7,0.83,0,4095,2.75
2026-06-26 00:37:50,26.3,50.7,0.83,0,4095,2.72
2026-06-26 00:37:52,26.3,51.15,0.83,5,4095,2.75
2026-06-26 00:37:55,26.3,50.75,0.83,11,4095,2.75
2026-06-26 00:37:57,26.3,50.7,0.83,29,4095,2.75
2026-06-26 00:37:59,26.3,50.7,0.83,102,4095,2.76
2026-06-26 00:38:01,26.3,50.74,0.83,449,4095,2.77
2026-06-26 00:38:03,26.3,50.7,0.83,514,4095,2.78
2026-06-26 00:38:05,26.3,50.7,0.83,738,4095,2.77
2026-06-26 00:38:07,26.3,50.7,0.75,788,4095,2.78
2026-06-26 00:38:09,26.3,50.7,0.42,1134,4095,2.78
2026-06-26 00:38:12,26.3,50.7,0.83,1275,4095,2.77
2026-06-26 00:38:14,26.3,51.06,0.83,1259,4095,2.77
2026-06-26 00:38:16,26.3,50.74,0.83,1290,4095,2.77
2026-06-26 00:38:18,26.3,51.15,0.83,1202,4095,2.78
2026-06-26 00:38:20,26.3,51.2,0.83,872,4095,2.77
2026-06-26 00:38:22,26.3,51.11,0.83,814,4095,2.78
2026-06-26 00:38:24,26.3,50.74,0.83,585,4095,2.78
2026-06-26 00:38:27,26.3,50.7,0.83,727,4095,2.77
2026-06-26 00:38:29,26.3,50.79,0.83,210,4095,2.76
2026-06-26 00:38:31,26.3,50.8,0.83,31,4095,2.75
2026-06-26 00:38:33,26.3,50.8,0.83,3165,4095,2.77
2026-06-26 00:38:35,26.3,50.8,0.83,3685,4095,2.78
2026-06-26 00:38:37,26.3,51.16,0.67,3606,4095,2.78
2026-06-26 00:38:39,26.3,51.2,0.33,1033,4095,2.78
2026-06-26 00:38:42,26.3,50.84,0.5,575,4095,2.78
2026-06-26 00:38:44,26.3,50.89,0.42,477,4095,2.77
2026-06-26 00:38:46,26.3,50.9,0.5,41,4095,2.75
2026-06-26 00:38:48,26.3,50.9,0.17,1795,4095,2.77
2026-06-26 00:38:50,26.3,50.81,0.17,3685,4095,2.78
2026-06-26 00:38:52,26.3,51.25,0.83,3685,4095,2.79
2026-06-26 00:38:54,26.3,51.3,0.83,3696,4095,2.79
2026-06-26 00:38:57,26.3,50.94,0.83,4095,4095,2.78
2026-06-26 00:38:59,26.3,50.9,0.83,2639,4095,2.78
2026-06-26 00:39:01,26.3,50.94,0.58,839,4095,2.78
2026-06-26 00:39:03,26.3,51.26,0.08,827,4095,2.78
2026-06-26 00:39:05,26.3,50.94,0.42,857,4095,2.78
2026-06-26 00:39:08,26.3,50.9,0.83,873,4095,2.78
2026-06-26 00:39:10,26.3,51.26,0.83,835,4095,2.77
2026-06-26 00:39:12,26.3,51.3,0.83,783,4095,2.78
2026-06-26 00:39:14,26.3,50.94,0.83,1148,4095,2.78
2026-06-26 00:39:16,26.3,51.17,0.83,1683,4095,2.78
2026-06-26 00:39:18,26.3,51.2,0.33,4095,4095,2.78
2026-06-26 00:39:20,26.3,51.02,0.42,4095,4095,2.78
2026-06-26 00:39:23,26.3,50.91,0.83,3929,4095,2.79
2026-06-26 00:39:25,26.3,51.17,0.83,3685,4095,2.79
2026-06-26 00:39:27,26.3,50.93,0.58,3685,4095,2.78
2026-06-26 00:39:29,26.3,50.9,0.58,28,4095,2.75
2026-06-26 00:39:31,26.3,50.9,0.83,238,4095,2.77
2026-06-26 00:39:33,26.3,50.9,0.83,638,4095,2.78
2026-06-26 00:39:35,26.3,50.9,0.83,1274,4095,2.78
2026-06-26 00:39:37,26.3,50.9,0.83,4095,4095,2.78
2026-06-26 00:39:40,26.3,50.9,0.83,3941,4095,2.79
2026-06-26 00:39:42,26.3,50.81,0.83,3685,4095,2.78
2026-06-26 00:39:44,26.3,50.89,0.83,1238,4095,2.76
2026-06-26 00:39:46,26.3,50.9,0.25,63,4095,2.76
2026-06-26 00:39:48,26.3,51.17,0.75,256,4095,2.78
2026-06-26 00:39:51,26.3,51.29,0.83,1051,4095,2.78
2026-06-26 00:39:53,26.3,50.94,0.83,4095,4095,2.78
2026-06-26 00:39:55,26.3,51.26,0.83,3774,4095,2.79
2026-06-26 00:39:57,26.3,51.3,0.83,3211,4095,2.77
2026-06-26 00:39:59,26.3,50.85,0.83,219,4095,2.77
2026-06-26 00:40:01,26.3,50.89,0.83,708,4095,2.78
2026-06-26 00:40:03,26.3,51.17,0.83,2606,4095,2.78
2026-06-26 00:40:05,26.3,50.84,0.83,4095,4095,2.8
2026-06-26 00:40:08,26.3,51.16,0.83,3685,4095,2.79
2026-06-26 00:40:10,26.3,50.84,0.83,2691,4095,2.77
2026-06-26 00:40:12,26.3,50.8,0.83,0,4095,2.76
2026-06-26 00:40:14,26.3,50.89,0.83,233,4095,2.78
2026-06-26 00:40:17,26.3,51.26,0.83,685,4095,2.78
2026-06-26 00:40:19,26.3,50.94,0.83,2078,4095,2.79
2026-06-26 00:40:21,26.3,50.9,0.83,4095,4095,2.79
2026-06-26 00:40:23,26.3,50.81,0.0,3511,4095,2.78
2026-06-26 00:40:26,26.3,51.25,0.08,21,4095,2.75
2026-06-26 00:40:28,26.3,51.3,0.42,135,4095,2.77
2026-06-26 00:40:30,26.3,51.03,0.42,629,4095,2.78
2026-06-26 00:40:32,26.3,50.91,0.67,2333,4095,2.79
2026-06-26 00:40:34,26.3,50.9,0.83,4095,4095,2.79
2026-06-26 00:40:37,26.3,50.9,0.75,3685,4095,2.78
2026-06-26 00:40:39,26.3,50.9,0.83,1220,4095,2.76
2026-06-26 00:40:41,26.3,50.9,0.75,128,4095,2.76
2026-06-26 00:40:43,26.3,50.9,0.67,3194,4095,2.78
2026-06-26 00:40:46,26.3,50.9,0.83,3982,4095,2.79
2026-06-26 00:40:48,26.3,50.99,0.83,2081,4095,2.76
2026-06-26 00:40:50,26.3,50.91,0.58,92,4095,2.77
2026-06-26 00:40:52,26.3,51.26,0.67,716,4095,2.78
2026-06-26 00:40:55,26.3,50.94,0.83,3510,4095,2.78
2026-06-26 00:40:57,26.3,50.9,0.83,3685,4095,2.79
2026-06-26 00:40:59,26.3,50.9,0.58,971,4095,2.76
2026-06-26 00:41:01,26.3,50.9,0.58,120,4095,2.77
2026-06-26 00:41:03,26.3,50.9,0.83,1387,4095,2.78
2026-06-26 00:41:05,26.3,50.91,0.83,3583,4095,2.78
2026-06-26 00:41:07,26.3,50.9,0.67,9,4095,2.76
2026-06-26 00:41:09,26.3,50.9,0.5,266,4095,2.78
2026-06-26 00:41:11,26.3,51.26,0.5,1018,4095,2.78
2026-06-26 00:41:14,26.3,50.94,0.83,3931,4095,2.79
2026-06-26 00:41:16,26.3,50.9,0.83,3846,4095,2.79
2026-06-26 00:41:18,26.3,50.9,0.83,3685,4095,2.77
2026-06-26 00:41:20,26.3,50.9,0.83,1123,4095,2.77
2026-06-26 00:41:22,26.3,50.9,0.83,38,4095,2.76
2026-06-26 00:41:24,26.3,50.9,0.83,345,4095,2.78
2026-06-26 00:41:26,26.3,50.9,0.83,629,4095,2.78
2026-06-26 00:41:29,26.3,50.99,0.83,807,4095,2.79
2026-06-26 00:41:31,26.3,51.27,0.83,1017,4095,2.78
2026-06-26 00:41:33,26.3,51.03,0.83,1393,4095,2.79
2026-06-26 00:41:35,26.3,51.27,0.83,4095,4095,2.78
2026-06-26 00:41:37,26.3,50.94,0.83,4095,4095,2.78
2026-06-26 00:41:39,26.3,50.93,0.83,4021,4095,2.79
2026-06-26 00:41:41,26.3,50.81,0.83,3685,4095,2.79
2026-06-26 00:41:43,26.3,50.89,0.83,3685,4095,2.79
2026-06-26 00:41:46,26.3,50.81,0.83,3685,4095,2.79
2026-06-26 00:41:48,26.3,50.8,0.83,3685,4095,2.79
2026-06-26 00:41:50,26.3,50.8,0.83,3685,4095,2.78
2026-06-26 00:41:52,26.3,51.16,0.83,3685,4095,2.78
2026-06-26 00:41:54,26.3,51.2,0.83,3685,4095,2.78
2026-06-26 00:41:56,26.3,50.84,0.58,3685,4095,2.78
2026-06-26 00:41:59,26.3,51.16,0.0,3685,4095,2.78
2026-06-26 00:42:01,26.3,50.93,0.0,3685,4095,2.79
2026-06-26 00:42:03,26.3,50.81,0.0,3685,4095,2.79
2026-06-26 00:42:05,26.3,51.26,0.0,3685,4095,2.8
2026-06-26 00:42:07,26.3,51.03,0.0,3934,4095,2.79
2026-06-26 00:42:10,26.3,50.91,0.0,4095,4095,2.78
2026-06-26 00:42:12,26.3,51.26,0.0,4025,4095,2.78
2026-06-26 00:42:14,26.3,50.94,0.0,1682,4095,2.78
2026-06-26 00:42:16,26.3,51.26,0.0,969,4095,2.78
2026-06-26 00:42:18,26.3,51.3,0.0,774,4095,2.78
2026-06-26 00:42:20,26.3,51.21,0.0,533,4095,2.78
2026-06-26 00:42:23,26.3,50.93,0.0,574,4095,2.78
2026-06-26 00:42:25,26.3,50.9,0.0,317,4095,2.78
2026-06-26 00:42:27,26.3,50.9,0.0,104,4095,2.77
2026-06-26 00:42:29,26.3,50.99,0.0,50,4095,2.76
2026-06-26 00:42:31,26.3,51.25,0.67,2503,4095,2.78
2026-06-26 00:42:33,26.3,50.94,0.83,3713,4095,2.78
2026-06-26 00:42:35,26.3,50.9,0.83,3685,4095,2.79
2026-06-26 00:42:38,26.3,50.9,0.83,3685,4095,2.79
2026-06-26 00:42:40,26.3,50.9,0.83,3685,4095,2.8
2026-06-26 00:42:42,26.3,50.81,0.83,3685,4095,2.8
2026-06-26 00:42:44,26.3,50.89,0.83,3685,4095,2.8
2026-06-26 00:42:46,26.3,51.17,0.83,3685,4095,2.8
2026-06-26 00:42:49,26.3,51.2,0.83,3685,4095,2.79
2026-06-26 00:42:51,26.3,50.93,0.83,3685,4095,2.79
2026-06-26 00:42:53,26.21,51.26,0.33,3685,4095,2.78
2026-06-26 00:42:55,26.29,51.21,0.5,3128,4095,2.78
2026-06-26 00:42:57,26.3,50.93,0.67,12,4095,2.76
2026-06-26 00:42:59,26.3,50.9,0.42,27,4095,2.76
2026-06-26 00:43:01,26.3,51.26,0.42,260,4095,2.78
2026-06-26 00:43:04,26.3,50.94,0.33,552,4095,2.78
2026-06-26 00:43:06,26.3,50.9,0.42,870,4095,2.78
2026-06-26 00:43:08,26.3,50.9,0.83,2337,4095,2.78
2026-06-26 00:43:10,26.3,50.9,0.83,4095,4095,2.78
2026-06-26 00:43:12,26.3,50.9,0.83,3977,4095,2.8
2026-06-26 00:43:14,26.3,51.17,0.83,3685,4095,2.78
2026-06-26 00:43:17,26.3,50.84,0.83,3685,4095,2.78
2026-06-26 00:43:19,26.3,51.16,0.83,636,4095,2.77
2026-06-26 00:43:21,26.3,50.84,0.83,14,4095,2.76
2026-06-26 00:43:23,26.21,50.89,0.83,30,4095,2.76
2026-06-26 00:43:25,26.29,50.9,0.33,262,4095,2.78
2026-06-26 00:43:27,26.21,50.81,0.0,375,4095,2.78
2026-06-26 00:43:29,26.21,50.81,0.83,789,4095,2.79
2026-06-26 00:43:31,26.29,51.16,0.83,1172,4095,2.78
2026-06-26 00:43:34,26.3,51.29,0.83,3573,4095,2.78
2026-06-26 00:43:36,26.3,51.3,0.42,4095,4095,2.79
2026-06-26 00:43:38,26.3,50.94,0.25,3685,4095,2.79
2026-06-26 00:43:40,26.21,50.9,0.67,3588,4095,2.78
2026-06-26 00:43:43,26.2,51.17,0.42,128,4095,2.76
2026-06-26 00:43:45,26.2,50.84,0.0,145,4095,2.78
2026-06-26 00:43:47,26.2,51.25,0.0,681,4095,2.78
2026-06-26 00:43:49,26.2,51.21,0.0,2986,4095,2.79
2026-06-26 00:43:51,26.2,51.21,0.83,3617,4095,2.78
2026-06-26 00:43:53,26.2,50.93,0.83,90,4095,2.76
2026-06-26 00:43:56,26.2,50.9,0.83,307,4095,2.78
2026-06-26 00:43:58,26.2,51.26,0.83,726,4095,2.78
2026-06-26 00:44:00,26.2,50.85,0.83,2582,4095,2.79
2026-06-26 00:44:02,26.2,50.8,0.83,4095,4095,2.78
2026-06-26 00:44:04,26.29,51.16,0.83,3685,4095,2.78
2026-06-26 00:44:07,26.21,51.11,0.83,2062,4095,2.78
2026-06-26 00:44:09,26.2,50.83,0.83,25,4095,2.76
2026-06-26 00:44:11,26.2,50.8,0.83,411,4095,2.78
2026-06-26 00:44:13,26.2,50.84,0.83,2130,4095,2.78
2026-06-26 00:44:15,26.2,50.71,0.83,4095,4095,2.79
2026-06-26 00:44:18,26.2,51.06,0.83,3685,4095,2.79
2026-06-26 00:44:20,26.2,50.83,0.83,3685,4095,2.78
2026-06-26 00:44:22,26.2,50.71,0.83,858,4095,2.77
2026-06-26 00:44:24,26.2,50.88,0.83,26,4095,2.76
2026-06-26 00:44:26,26.2,50.72,0.83,472,4095,2.78
2026-06-26 00:44:28,26.2,51.06,0.83,630,4095,2.78
2026-06-26 00:44:30,26.2,51.19,0.83,1004,4095,2.78
2026-06-26 00:44:33,26.2,51.11,0.83,2773,4095,2.78
2026-06-26 00:44:35,26.2,50.83,0.83,4095,4095,2.79
2026-06-26 00:44:37,26.2,50.71,0.83,3958,4095,2.8
2026-06-26 00:44:39,26.2,50.7,0.83,3685,4095,2.78
2026-06-26 00:44:41,26.2,51.06,0.83,3710,4095,2.78
